iomode,bandwidth,total_size,block_size,latency
1,13000,8589934592,131072,30.68623661994934
1,13000,8589934592,262144,24.81576108932495
1,13000,8589934592,524288,14.529574155807495
1,13000,8589934592,1048576,11.983704805374146
1,13000,8589934592,2097152,10.57525897026062
1,13000,8589934592,4194304,8.649807453155518
1,13000,8589934592,8388608,8.344107389450073
1,13000,8589934592,16777216,7.131143569946289
1,13000,8589934592,33554432,7.674685478210449
1,13000,8589934592,67108864,10.767792224884033
1,13000,8589934592,134217728,6.985707521438599
1,13000,8589934592,268435456,7.527723789215088
1,13000,8589934592,536870912,7.5273754596710205
1,13000,8589934592,1073741824,7.915139198303223
