iomode,bandwidth,total_size,block_size,latency
1,9000,8589934592,131072,39.93838334083557
1,9000,8589934592,262144,34.72208619117737
1,9000,8589934592,524288,31.603598833084106
1,9000,8589934592,1048576,22.17460536956787
1,9000,8589934592,2097152,14.156484127044678
1,9000,8589934592,4194304,11.911876440048218
1,9000,8589934592,8388608,10.849838972091675
1,9000,8589934592,16777216,10.341992378234863
1,9000,8589934592,33554432,10.45459532737732
1,9000,8589934592,67108864,10.08713412284851
1,9000,8589934592,134217728,9.502050399780273
1,9000,8589934592,268435456,8.64139723777771
1,9000,8589934592,536870912,11.285218238830566
1,9000,8589934592,1073741824,9.084038019180298
