iomode,bandwidth,total_size,block_size,latency
0,10000,8589934592,131072,25.27570652961731
0,10000,8589934592,262144,2.0505576133728027
0,10000,8589934592,524288,1.7563979625701904
0,10000,8589934592,1048576,1.6254620552062988
0,10000,8589934592,2097152,2.544330358505249
0,10000,8589934592,4194304,4.642724275588989
0,10000,8589934592,8388608,8.777357339859009
0,10000,8589934592,16777216,22.20703673362732
0,10000,8589934592,33554432,23.45235252380371
0,10000,8589934592,67108864,23.1268949508667
0,10000,8589934592,134217728,22.907451391220093
0,10000,8589934592,268435456,23.44029664993286
0,10000,8589934592,536870912,22.643946647644043
0,10000,8589934592,1073741824,22.639525413513184
