iomode,bandwidth,total_size,block_size,latency
1,3000,4294967296,131072,74.51086688041687
1,3000,4294967296,262144,42.544392585754395
1,3000,4294967296,524288,22.36140203475952
1,3000,4294967296,1048576,18.67653799057007
1,3000,4294967296,2097152,18.177237272262573
1,3000,4294967296,4194304,15.298680543899536
1,3000,4294967296,8388608,13.586434125900269
1,3000,4294967296,16777216,16.253395795822144
1,3000,4294967296,33554432,15.928680181503296
1,3000,4294967296,67108864,12.484009265899658
1,3000,4294967296,134217728,12.367069721221924
1,3000,4294967296,268435456,12.293220520019531
1,3000,4294967296,536870912,16.55157232284546
1,3000,4294967296,1073741824,12.167713165283203
