iomode,bandwidth,total_size,block_size,latency
1,9000,4294967296,131072,114.98261308670044
1,9000,4294967296,262144,22.228490352630615
1,9000,4294967296,524288,13.456358432769775
1,9000,4294967296,1048576,9.862683773040771
1,9000,4294967296,2097152,9.878886938095093
1,9000,4294967296,4194304,8.013314247131348
1,9000,4294967296,8388608,6.85567307472229
1,9000,4294967296,16777216,5.917230129241943
1,9000,4294967296,33554432,5.98691725730896
1,9000,4294967296,67108864,5.737825632095337
1,9000,4294967296,134217728,5.086716413497925
1,9000,4294967296,268435456,6.186262130737305
1,9000,4294967296,536870912,5.356494188308716
1,9000,4294967296,1073741824,5.4553587436676025
