iomode,bandwidth,total_size,block_size,latency
1,1000,8589934592,131072,392.4602358341217
1,1000,8589934592,262144,163.1039981842041
1,1000,8589934592,524288,148.46127939224243
1,1000,8589934592,1048576,96.38154792785645
1,1000,8589934592,2097152,95.05024552345276
1,1000,8589934592,4194304,106.5260534286499
1,1000,8589934592,8388608,92.41658067703247
1,1000,8589934592,16777216,74.32709693908691
1,1000,8589934592,33554432,145.68165850639343
1,1000,8589934592,67108864,111.94763350486755
1,1000,8589934592,134217728,108.2917251586914
1,1000,8589934592,268435456,99.35152506828308
1,1000,8589934592,536870912,86.75293493270874
1,1000,8589934592,1073741824,72.3968436717987
