iomode,bandwidth,total_size,block_size,latency
0,10000,1073741824,131072,0.33411121368408203
0,10000,1073741824,262144,0.27013063430786133
0,10000,1073741824,524288,0.24280047416687012
0,10000,1073741824,1048576,0.22797155380249023
0,10000,1073741824,2097152,0.31820130348205566
0,10000,1073741824,4194304,0.6017913818359375
0,10000,1073741824,8388608,1.372650146484375
0,10000,1073741824,16777216,2.8639144897460938
0,10000,1073741824,33554432,2.9475135803222656
0,10000,1073741824,67108864,2.8587775230407715
0,10000,1073741824,134217728,2.8754470348358154
0,10000,1073741824,268435456,2.84189772605896
0,10000,1073741824,536870912,2.8461837768554688
0,10000,1073741824,1073741824,2.806783676147461
