iomode,bandwidth,total_size,block_size,latency
1,9000,1073741824,131072,7.334547758102417
1,9000,1073741824,262144,4.00398325920105
1,9000,1073741824,524288,3.0706474781036377
1,9000,1073741824,1048576,2.638122081756592
1,9000,1073741824,2097152,2.4919352531433105
1,9000,1073741824,4194304,1.83717679977417
1,9000,1073741824,8388608,1.4465768337249756
1,9000,1073741824,16777216,1.2872507572174072
1,9000,1073741824,33554432,1.372040033340454
1,9000,1073741824,67108864,1.3185970783233643
1,9000,1073741824,134217728,1.2938942909240723
1,9000,1073741824,268435456,1.3701703548431396
1,9000,1073741824,536870912,1.2163166999816895
1,9000,1073741824,1073741824,1.2213168144226074
