iomode,bandwidth,total_size,block_size,latency
1,8000,2147483648,131072,19.332568407058716
1,8000,2147483648,262144,73.94269156455994
1,8000,2147483648,524288,5.734593629837036
1,8000,2147483648,1048576,5.079549074172974
1,8000,2147483648,2097152,6.281795501708984
1,8000,2147483648,4194304,3.879096746444702
1,8000,2147483648,8388608,3.2158336639404297
1,8000,2147483648,16777216,3.966531991958618
1,8000,2147483648,33554432,3.995365619659424
1,8000,2147483648,67108864,2.778977632522583
1,8000,2147483648,134217728,3.1113858222961426
1,8000,2147483648,268435456,4.4200522899627686
1,8000,2147483648,536870912,2.740884780883789
1,8000,2147483648,1073741824,5.330675363540649
