iomode,bandwidth,total_size,block_size,latency
1,7000,8589934592,131072,99.63029360771179
1,7000,8589934592,262144,53.98964786529541
1,7000,8589934592,524288,37.8164279460907
1,7000,8589934592,1048576,24.109143257141113
1,7000,8589934592,2097152,22.04491949081421
1,7000,8589934592,4194304,17.048213243484497
1,7000,8589934592,8388608,14.936261415481567
1,7000,8589934592,16777216,12.869263887405396
1,7000,8589934592,33554432,13.173869609832764
1,7000,8589934592,67108864,13.562722444534302
1,7000,8589934592,134217728,14.456225395202637
1,7000,8589934592,268435456,13.508299350738525
1,7000,8589934592,536870912,12.605608224868774
1,7000,8589934592,1073741824,11.58351182937622
