iomode,bandwidth,total_size,block_size,latency
1,1000,2147483648,131072,103.50570058822632
1,1000,2147483648,262144,82.18120837211609
1,1000,2147483648,524288,23.552010774612427
1,1000,2147483648,1048576,58.39884161949158
1,1000,2147483648,2097152,22.80385947227478
1,1000,2147483648,4194304,48.289082765579224
1,1000,2147483648,8388608,37.12289881706238
1,1000,2147483648,16777216,18.503819942474365
1,1000,2147483648,33554432,56.99187612533569
1,1000,2147483648,67108864,20.47543692588806
1,1000,2147483648,134217728,56.73837065696716
1,1000,2147483648,268435456,29.508477926254272
1,1000,2147483648,536870912,61.85180854797363
1,1000,2147483648,1073741824,29.3867290019989
