iomode,bandwidth,total_size,block_size,latency
1,10000,4294967296,131072,45.62720561027527
1,10000,4294967296,262144,24.07240915298462
1,10000,4294967296,524288,13.525121212005615
1,10000,4294967296,1048576,9.815059185028076
1,10000,4294967296,2097152,9.6587073802948
1,10000,4294967296,4194304,6.66901421546936
1,10000,4294967296,8388608,5.201138496398926
1,10000,4294967296,16777216,4.752511739730835
1,10000,4294967296,33554432,5.219265699386597
1,10000,4294967296,67108864,5.001018524169922
1,10000,4294967296,134217728,4.856511831283569
1,10000,4294967296,268435456,4.884018421173096
1,10000,4294967296,536870912,4.797190427780151
1,10000,4294967296,1073741824,4.812582969665527
