sim_compute_time,threadpool_size,block_size,io_time,processing_time,load_time,compute_time,completion_time,memory,throughput,num_batches,throughput_std
0.1,2.3333333333333335,173.33333333333334,0.0005929890366363471,0.00510259629253591,0.4795597441056196,0.2471656740008302,0.7267254181064496,9226.110677083334,704.5476504673488,68.0,4.288590308273554
0.25,3.3333333333333335,160.0,0.0006269620448853975,0.005319422986976816,0.3230537760491465,0.4103826337785863,0.7334364098277328,7455.864192708334,698.1347067253156,68.0,7.330520711897283
0.5,3.6666666666666665,160.0,0.0005933569319853733,0.0051885456096128655,0.14808868076287063,0.6428859364334031,0.7909746171962736,8800.657942708332,647.4527259767651,68.0,12.085340366670817
0.75,4.666666666666667,173.33333333333334,0.00046872551655850357,0.0035057355437181324,0.10471048308353798,0.8331674497518966,0.9378779328354345,11945.34375,545.9364223609194,68.0,4.351138607219687
1.0,2.6666666666666665,186.66666666666666,0.0004925281576583655,0.0027188460341432967,0.101776310041839,1.0582360960357817,1.1600124060776207,12807.913151041668,441.3859282590525,68.0,2.7447606431230844
