sim_compute_time,threadpool_size,block_size,io_time,processing_time,load_time,compute_time,completion_time,memory,throughput,num_batches,throughput_std
0.1,3.3333333333333335,126.66666666666667,0.0005063958781106132,0.005353346064860101,0.4602790007404252,0.26593731884932637,0.7262163195897516,7970.671875,705.0598182014945,68.0,6.1464557003090485
0.25,3.3333333333333335,260.0,0.0006642940222407898,0.005581334048686576,0.323436416831671,0.42192371804915846,0.7453601348808295,8514.913281250001,686.9349654725851,68.0,4.391456071374334
0.5,2.6666666666666665,133.33333333333334,0.0005167937328417211,0.0049772453431128315,0.13651197681240007,0.6566924728564362,0.7932044496688362,8895.274739583334,645.5780110651077,68.0,9.619369084986896
0.75,2.3333333333333335,86.66666666666667,0.0003550373477888812,0.003497850280912531,0.10039163220162485,0.8409870287672204,0.9413786609688453,11945.41796875,543.9033503133942,68.0,4.064240200398807
1.0,1.0,206.66666666666666,0.00035305916671154216,0.0030832717366294404,0.10381083862454284,1.0696470227407577,1.1734578613653008,12709.143489583332,436.32041883869084,68.0,1.4206823080854163
