threadpool_size,block_size,batch_completion_time
1,1,1.1434535816604017
2,220,0.7536564986761028
4,40,0.7736135374840993
8,80,0.7349440474470122
8,120,0.7331310442515782
1,80,0.7149533670489527
1,260,0.7311616767354372
8,140,0.7195613670749825
8,120,0.7352673760983123
4,220,0.7253214363290482
4,140,0.7218781220812758
