threadpool_size,block_size,batch_completion_time
8,80,0.9034495848440842
4,240,1.02413952916036
2,80,0.9001140010215549
8,40,0.9448740614261553
2,300,0.9351772959681526
8,100,0.9317605679214237
2,100,0.9251600225923562
4,40,0.9593013949073821
2,280,0.9196314057813801
4,180,0.9305096732769087
