threadpool_size,block_size,batch_completion_time
1,1,1.2551658032412198
2,100,0.8720310241234401
1,120,0.8902499818000473
2,60,0.8328254707721101
2,280,0.9092302538767583
8,100,0.8883229908822965
1,100,0.8709166326199835
