threadpool_size,block_size,batch_completion_time
2,80,1.115578963351344
8,200,1.188869087592415
8,160,1.1537642667416057
8,160,1.1290229412877983
8,80,1.1274478722937964
4,120,1.158368103117811
4,180,1.1486247476381746
8,60,1.100446494671667
2,280,1.170481775117957
2,20,1.1237521878344268
