threadpool_size,block_size,batch_completion_time
1,1,1.1821596250602056
2,160,0.7298143040232298
4,140,0.723682010674677
4,160,0.7302388920503504
2,200,0.7462980394603825
1,240,0.7289855384025253
1,300,0.7421809771481682
8,280,0.7550236020769392
2,40,0.7785361187130797
4,220,0.7681342066836958
4,180,0.7374491465191881
