threadpool_size,block_size,batch_completion_time
1,1,1.1979281776941608
8,100,0.7641706522773294
1,40,0.8058308384210243
4,200,0.8029600075859438
4,280,0.7818660852287997
4,140,0.7817948687978151
1,120,0.7811205381104926
1,40,0.8268289893281227
1,120,0.7785617577929457
4,260,0.7516157368651959
8,160,0.8163702195432005
