threadpool_size,block_size,batch_completion_time
8,140,0.7679689896436549
1,160,0.7439549638348606
4,60,0.7452564771938701
8,60,0.7466809726044124
8,140,0.7680681105187759
4,300,0.7247894898704861
8,60,0.7549791161721875
4,100,0.751319395223625
1,260,0.73901943711267
2,100,0.7385982849852369
