1,7000,4294967296,131072,21.514442920684814
1,7000,4294967296,262144,17.69694995880127
1,7000,4294967296,524288,11.202481985092163
1,7000,4294967296,1048576,8.032930612564087
1,7000,4294967296,2097152,8.679611444473267
1,7000,4294967296,4194304,7.396221399307251
1,7000,4294967296,8388608,6.357914686203003
1,7000,4294967296,16777216,5.5222413539886475
1,7000,4294967296,33554432,6.2147815227508545
1,7000,4294967296,67108864,5.432764291763306
1,7000,4294967296,134217728,5.360886096954346
1,7000,4294967296,268435456,7.798434257507324
1,7000,4294967296,536870912,7.673552751541138
1,7000,4294967296,1073741824,5.320132255554199
