1,7000,8589934592,131072,46.243348598480225
1,7000,8589934592,262144,26.176876544952393
1,7000,8589934592,524288,17.23132634162903
1,7000,8589934592,1048576,15.59760308265686
1,7000,8589934592,2097152,17.514667987823486
1,7000,8589934592,4194304,12.597962856292725
1,7000,8589934592,8388608,11.52970004081726
1,7000,8589934592,16777216,11.003849029541016
1,7000,8589934592,33554432,11.000221967697144
1,7000,8589934592,67108864,10.81179404258728
1,7000,8589934592,134217728,10.696728944778442
1,7000,8589934592,268435456,10.642078638076782
