1,7000,1073741824,131072,3.6309401988983154
1,7000,1073741824,262144,2.4437947273254395
1,7000,1073741824,524288,2.097283363342285
1,7000,1073741824,1048576,2.032125234603882
1,7000,1073741824,2097152,2.057687282562256
1,7000,1073741824,4194304,1.5719256401062012
1,7000,1073741824,8388608,1.4449355602264404
1,7000,1073741824,16777216,1.4463465213775635
1,7000,1073741824,33554432,1.401362657546997
1,7000,1073741824,67108864,1.368372917175293
1,7000,1073741824,134217728,2.396226167678833
1,7000,1073741824,268435456,2.521742343902588
1,7000,1073741824,536870912,2.1892247200012207
1,7000,1073741824,1073741824,1.9577715396881104
