1,11000,2147483648,131072,7.35061240196228
1,11000,2147483648,262144,5.87280011177063
1,11000,2147483648,524288,3.6233694553375244
1,11000,2147483648,1048576,3.6882612705230713
1,11000,2147483648,2097152,3.121549606323242
1,11000,2147483648,4194304,2.4968714714050293
1,11000,2147483648,8388608,2.1582326889038086
1,11000,2147483648,16777216,2.4049904346466064
1,11000,2147483648,33554432,1.9123871326446533
1,11000,2147483648,67108864,2.8337135314941406
1,11000,2147483648,134217728,2.567640542984009
1,11000,2147483648,268435456,2.5778403282165527
1,11000,2147483648,536870912,3.1132259368896484
1,11000,2147483648,1073741824,1.9937067031860352
