1,5000,2147483648,131072,11.548806190490723
1,5000,2147483648,262144,7.980021715164185
1,5000,2147483648,524288,5.224881887435913
1,5000,2147483648,1048576,6.821948051452637
1,5000,2147483648,2097152,4.610076189041138
1,5000,2147483648,4194304,4.137468338012695
1,5000,2147483648,8388608,3.950052499771118
1,5000,2147483648,16777216,4.743706703186035
1,5000,2147483648,33554432,3.758979320526123
1,5000,2147483648,67108864,5.3820953369140625
1,5000,2147483648,134217728,5.915313959121704
1,5000,2147483648,268435456,3.672934055328369
1,5000,2147483648,536870912,3.680427074432373
1,5000,2147483648,1073741824,3.6686160564422607
