1,3000,2147483648,131072,16.03711247444153
1,3000,2147483648,262144,10.9467031955719
1,3000,2147483648,524288,10.806988000869751
1,3000,2147483648,1048576,8.909775733947754
1,3000,2147483648,2097152,8.530706882476807
1,3000,2147483648,4194304,6.465468883514404
1,3000,2147483648,8388608,8.237796783447266
1,3000,2147483648,16777216,6.146302938461304
1,3000,2147483648,33554432,6.154760360717773
1,3000,2147483648,67108864,9.527405023574829
1,3000,2147483648,134217728,6.07914400100708
1,3000,2147483648,268435456,6.061318397521973
1,3000,2147483648,536870912,11.594478845596313
1,3000,2147483648,1073741824,6.02702260017395
