1,3000,4294967296,131072,33.526328563690186
1,3000,4294967296,262144,26.65030264854431
1,3000,4294967296,524288,21.65923285484314
1,3000,4294967296,1048576,15.58956527709961
1,3000,4294967296,2097152,13.60228943824768
1,3000,4294967296,4194304,14.710715293884277
1,3000,4294967296,8388608,14.937710762023926
1,3000,4294967296,16777216,12.255667448043823
1,3000,4294967296,33554432,12.295368671417236
1,3000,4294967296,67108864,16.223353624343872
1,3000,4294967296,134217728,12.148297786712646
1,3000,4294967296,268435456,19.165359497070312
1,3000,4294967296,536870912,15.966668844223022
1,3000,4294967296,1073741824,12.081409692764282
