1,3000,8589934592,131072,74.63955402374268
1,3000,8589934592,262144,45.13767170906067
1,3000,8589934592,524288,40.16077280044556
1,3000,8589934592,1048576,29.153743743896484
1,3000,8589934592,2097152,34.89580035209656
1,3000,8589934592,4194304,26.198250770568848
1,3000,8589934592,8388608,25.124733209609985
1,3000,8589934592,16777216,24.584320306777954
1,3000,8589934592,33554432,24.666035652160645
1,3000,8589934592,67108864,24.436394691467285
1,3000,8589934592,134217728,24.35091209411621
1,3000,8589934592,268435456,24.285040855407715
