1,7000,2147483648,131072,9.883903503417969
1,7000,2147483648,262144,7.762582540512085
1,7000,2147483648,524288,5.401389122009277
1,7000,2147483648,1048576,4.653364181518555
1,7000,2147483648,2097152,3.7651281356811523
1,7000,2147483648,4194304,3.178356647491455
1,7000,2147483648,8388608,2.8943803310394287
1,7000,2147483648,16777216,3.4726853370666504
1,7000,2147483648,33554432,2.773385524749756
1,7000,2147483648,67108864,4.00857949256897
1,7000,2147483648,134217728,2.683074951171875
1,7000,2147483648,268435456,2.668471574783325
1,7000,2147483648,536870912,2.6650986671447754
1,7000,2147483648,1073741824,2.6560730934143066
