1,5000,8589934592,131072,61.19057297706604
1,5000,8589934592,262144,31.50265073776245
1,5000,8589934592,524288,21.71184730529785
1,5000,8589934592,1048576,24.245078086853027
1,5000,8589934592,2097152,18.88793396949768
1,5000,8589934592,4194304,16.576176643371582
1,5000,8589934592,8388608,15.546908140182495
1,5000,8589934592,16777216,15.00002932548523
1,5000,8589934592,33554432,15.041937112808228
1,5000,8589934592,67108864,14.85476565361023
1,5000,8589934592,134217728,14.74344515800476
1,5000,8589934592,268435456,14.687675952911377
