1,5000,4294967296,131072,24.007665395736694
1,5000,4294967296,262144,21.0373272895813
1,5000,4294967296,524288,14.335174560546875
1,5000,4294967296,1048576,9.36716103553772
1,5000,4294967296,2097152,10.99970817565918
1,5000,4294967296,4194304,9.605470895767212
1,5000,4294967296,8388608,8.613847017288208
1,5000,4294967296,16777216,7.486554145812988
1,5000,4294967296,33554432,8.470062971115112
1,5000,4294967296,67108864,7.44175910949707
1,5000,4294967296,134217728,9.201871156692505
1,5000,4294967296,268435456,7.33260703086853
1,5000,4294967296,536870912,7.323710918426514
1,5000,4294967296,1073741824,9.14595365524292
