0,18000,34359738368,131072,46.232605934143066
0,18000,34359738368,262144,29.17834186553955
0,18000,34359738368,524288,21.010698795318604
0,18000,34359738368,1048576,17.297805070877075
0,18000,34359738368,2097152,16.068025827407837
0,18000,34359738368,4194304,13.371867418289185
0,18000,34359738368,8388608,12.581516027450562
0,18000,34359738368,16777216,12.719745635986328
0,18000,34359738368,33554432,17.235542058944702
0,18000,34359738368,67108864,18.34469175338745
0,18000,34359738368,134217728,18.023982286453247
0,18000,34359738368,268435456,19.287341117858887
0,18000,34359738368,536870912,19.53011202812195
0,18000,34359738368,1073741824,21.331469774246216
