iomode,bandwidth,total_size,block_size,latency
1,6000,4294967296,131072,62.835283041000366
1,6000,4294967296,157286,54.62932085990906
1,6000,4294967296,188743,50.56808662414551
1,6000,4294967296,226492,29.49613356590271
1,6000,4294967296,271790,35.05237174034119
1,6000,4294967296,326149,21.16362237930298
1,6000,4294967296,391378,18.67530059814453
1,6000,4294967296,469654,26.22210168838501
1,6000,4294967296,563585,14.923824548721313
1,6000,4294967296,676302,13.798751592636108
1,6000,4294967296,811563,12.697420358657837
1,6000,4294967296,973875,12.458142280578613
1,6000,4294967296,1168651,19.860540866851807
1,6000,4294967296,1402381,12.06570029258728
1,6000,4294967296,1682857,11.833263158798218
1,6000,4294967296,2019429,11.828587293624878
1,6000,4294967296,2423314,10.630839586257935
1,6000,4294967296,2907977,10.591820001602173
1,6000,4294967296,3489573,9.913906812667847
1,6000,4294967296,4187488,9.056958198547363
1,6000,4294967296,5024985,13.501390933990479
1,6000,4294967296,6029983,8.071986198425293
1,6000,4294967296,7235979,7.771713018417358
1,6000,4294967296,8683175,7.845261812210083
1,6000,4294967296,10419810,7.276575803756714
1,6000,4294967296,12503772,11.055184364318848
1,6000,4294967296,15004527,6.833317279815674
1,6000,4294967296,18005432,6.696964979171753
1,6000,4294967296,21606519,7.230387210845947
1,6000,4294967296,25927823,7.537665605545044
1,6000,4294967296,31113388,10.016383171081543
1,6000,4294967296,37336065,6.663913726806641
1,6000,4294967296,44803279,6.554246425628662
1,6000,4294967296,53763934,6.510540723800659
1,6000,4294967296,64516721,7.530142545700073
1,6000,4294967296,77420066,7.141934156417847
1,6000,4294967296,92904079,6.4256980419158936
1,6000,4294967296,111484895,7.642401456832886
1,6000,4294967296,133781874,6.485797166824341
1,6000,4294967296,160538249,8.880467176437378
1,6000,4294967296,192645898,6.397763252258301
1,6000,4294967296,231175078,7.9911415576934814
1,6000,4294967296,277410094,6.237099885940552
1,6000,4294967296,332892113,6.001992225646973
1,6000,4294967296,399470536,8.34473204612732
1,6000,4294967296,479364643,5.764609336853027
1,6000,4294967296,575237571,8.918144226074219
1,6000,4294967296,690285086,6.160421848297119
1,6000,4294967296,828342103,6.128175258636475
1,6000,4294967296,994010524,5.9432737827301025
