iomode,bandwidth,total_size,block_size,latency
1,4000,4294967296,131072,49.48473358154297
1,4000,4294967296,157286,42.71750044822693
1,4000,4294967296,188743,35.626760959625244
1,4000,4294967296,226492,31.687479972839355
1,4000,4294967296,271790,28.258381843566895
1,4000,4294967296,326149,26.108563661575317
1,4000,4294967296,391378,25.23088836669922
1,4000,4294967296,469654,24.213943243026733
1,4000,4294967296,563585,22.34318494796753
1,4000,4294967296,676302,22.36988091468811
1,4000,4294967296,811563,19.446216583251953
1,4000,4294967296,973875,16.723891973495483
1,4000,4294967296,1168651,16.04674005508423
1,4000,4294967296,1402381,16.135773420333862
1,4000,4294967296,1682857,19.416472911834717
1,4000,4294967296,2019429,21.493537664413452
1,4000,4294967296,2423314,21.255950450897217
1,4000,4294967296,2907977,17.44164514541626
1,4000,4294967296,3489573,12.639049768447876
1,4000,4294967296,4187488,15.066105127334595
1,4000,4294967296,5024985,18.042067289352417
1,4000,4294967296,6029983,16.579132080078125
1,4000,4294967296,7235979,15.597752809524536
1,4000,4294967296,8683175,16.417498350143433
1,4000,4294967296,10419810,16.257116317749023
1,4000,4294967296,12503772,16.90548801422119
1,4000,4294967296,15004527,13.99996042251587
1,4000,4294967296,18005432,14.779747724533081
1,4000,4294967296,21606519,14.82157015800476
1,4000,4294967296,25927823,14.559248685836792
1,4000,4294967296,31113388,12.544837713241577
1,4000,4294967296,37336065,11.884245157241821
1,4000,4294967296,44803279,10.433813095092773
1,4000,4294967296,53763934,9.856454610824585
1,4000,4294967296,64516721,11.875606298446655
1,4000,4294967296,77420066,12.065839529037476
1,4000,4294967296,92904079,11.009765386581421
1,4000,4294967296,111484895,11.832669734954834
1,4000,4294967296,133781874,11.527974605560303
1,4000,4294967296,160538249,10.73244833946228
1,4000,4294967296,192645898,9.94689393043518
1,4000,4294967296,231175078,9.179959535598755
1,4000,4294967296,277410094,10.271382093429565
1,4000,4294967296,332892113,11.02659010887146
1,4000,4294967296,399470536,10.929837465286255
1,4000,4294967296,479364643,10.350983381271362
1,4000,4294967296,575237571,10.871193408966064
1,4000,4294967296,690285086,10.884917259216309
1,4000,4294967296,828342103,11.897835731506348
1,4000,4294967296,994010524,9.958106517791748
