threadpool_size,block_size,batch_completion_time
4,300,0.9589210135349329
8,260,0.9166576680929764
2,120,0.9367599152764785
4,240,0.9439406239468118
1,220,0.9409805046239861
1,120,0.9734955545470649
1,240,0.9497070243393166
8,80,0.961013472127349
4,280,0.9555136266904387
1,220,0.9449232194734656
