iomode,bandwidth,total_size,block_size,latency
1,9000,8589934592,131072,36.57336711883545
1,9000,8589934592,262144,27.0965895652771
1,9000,8589934592,524288,18.81408381462097
1,9000,8589934592,1048576,15.23981761932373
1,9000,8589934592,2097152,14.758162498474121
1,9000,8589934592,4194304,10.933603048324585
1,9000,8589934592,8388608,10.140766143798828
1,9000,8589934592,16777216,9.737126588821411
1,9000,8589934592,33554432,8.785793542861938
1,9000,8589934592,67108864,8.789641857147217
1,9000,8589934592,134217728,8.502079486846924
1,9000,8589934592,268435456,8.449027061462402
1,9000,8589934592,536870912,9.854158639907837
1,9000,8589934592,1073741824,9.211750984191895
