iomode,bandwidth,total_size,block_size,latency
1,15000,4294967296,131072,15.330016851425171
1,15000,4294967296,262144,17.77132558822632
1,15000,4294967296,524288,9.616090059280396
1,15000,4294967296,1048576,5.284070730209351
1,15000,4294967296,2097152,5.078932523727417
1,15000,4294967296,4194304,4.048203706741333
1,15000,4294967296,8388608,3.313053846359253
1,15000,4294967296,16777216,3.573025703430176
1,15000,4294967296,33554432,3.7408857345581055
1,15000,4294967296,67108864,3.427279472351074
1,15000,4294967296,134217728,3.2895596027374268
1,15000,4294967296,268435456,3.3794658184051514
1,15000,4294967296,536870912,4.26675271987915
1,15000,4294967296,1073741824,3.339909315109253
