iomode,bandwidth,total_size,block_size,latency
1,9000,4294967296,131072,19.24631404876709
1,9000,4294967296,262144,13.776351690292358
1,9000,4294967296,524288,9.086318016052246
1,9000,4294967296,1048576,8.332371473312378
1,9000,4294967296,2097152,7.3720033168792725
1,9000,4294967296,4194304,6.170592308044434
1,9000,4294967296,8388608,5.379774570465088
1,9000,4294967296,16777216,5.132846117019653
1,9000,4294967296,33554432,5.235873222351074
1,9000,4294967296,67108864,4.886699199676514
1,9000,4294967296,134217728,4.758810520172119
1,9000,4294967296,268435456,5.150259494781494
1,9000,4294967296,536870912,4.3109776973724365
1,9000,4294967296,1073741824,4.25862979888916
