iomode,bandwidth,total_size,block_size,latency
1,5000,8589934592,131072,34.05320692062378
1,5000,8589934592,262144,25.56851077079773
1,5000,8589934592,524288,21.122721433639526
1,5000,8589934592,1048576,19.271623611450195
1,5000,8589934592,2097152,18.297114849090576
1,5000,8589934592,4194304,16.327630758285522
1,5000,8589934592,8388608,15.400743007659912
1,5000,8589934592,16777216,14.954997062683105
1,5000,8589934592,33554432,15.00232982635498
1,5000,8589934592,67108864,14.804123401641846
1,5000,8589934592,134217728,14.713059425354004
1,5000,8589934592,268435456,14.643837928771973
1,5000,8589934592,536870912,14.612775802612305
1,5000,8589934592,1073741824,14.592590808868408
