iomode,bandwidth,total_size,block_size,latency
1,5000,1073741824,131072,7.206772804260254
1,5000,1073741824,262144,6.621113538742065
1,5000,1073741824,524288,4.064146518707275
1,5000,1073741824,1048576,3.750709056854248
1,5000,1073741824,2097152,3.9382760524749756
1,5000,1073741824,4194304,2.8599014282226562
1,5000,1073741824,8388608,2.5225181579589844
1,5000,1073741824,16777216,2.150933265686035
1,5000,1073741824,33554432,3.230130910873413
1,5000,1073741824,67108864,2.630415916442871
1,5000,1073741824,134217728,3.743704319000244
1,5000,1073741824,268435456,2.046766996383667
1,5000,1073741824,536870912,2.2155516147613525
1,5000,1073741824,1073741824,1.8636128902435303
