iomode,bandwidth,total_size,block_size,latency
1,9000,8589934592,131072,102.57448744773865
1,9000,8589934592,262144,57.357210636138916
1,9000,8589934592,524288,36.07962107658386
1,9000,8589934592,1048576,23.13634967803955
1,9000,8589934592,2097152,19.316233158111572
1,9000,8589934592,4194304,15.414572477340698
1,9000,8589934592,8388608,11.117226600646973
1,9000,8589934592,16777216,9.954466104507446
1,9000,8589934592,33554432,10.674101114273071
1,9000,8589934592,67108864,10.944611549377441
1,9000,8589934592,134217728,10.2923104763031
1,9000,8589934592,268435456,10.1645827293396
1,9000,8589934592,536870912,11.4384446144104
1,9000,8589934592,1073741824,10.83462405204773
