iomode,bandwidth,total_size,block_size,latency
1,4000,4294967296,131072,52.77694320678711
1,4000,4294967296,262144,30.247634649276733
1,4000,4294967296,524288,23.05159616470337
1,4000,4294967296,1048576,17.2332546710968
1,4000,4294967296,2097152,21.6810462474823
1,4000,4294967296,4194304,14.774397373199463
1,4000,4294967296,8388608,10.90663456916809
1,4000,4294967296,16777216,12.49184513092041
1,4000,4294967296,33554432,11.867669582366943
1,4000,4294967296,67108864,9.78310251235962
1,4000,4294967296,134217728,9.517461776733398
1,4000,4294967296,268435456,10.106020450592041
1,4000,4294967296,536870912,10.500616073608398
1,4000,4294967296,1073741824,9.249411821365356
