iomode,bandwidth,total_size,block_size,latency
1,7000,2147483648,131072,19.754286766052246
1,7000,2147483648,262144,9.576880931854248
1,7000,2147483648,524288,6.477538347244263
1,7000,2147483648,1048576,5.849782705307007
1,7000,2147483648,2097152,5.466811418533325
1,7000,2147483648,4194304,4.064610004425049
1,7000,2147483648,8388608,3.2913248538970947
1,7000,2147483648,16777216,2.9775607585906982
1,7000,2147483648,33554432,3.1111385822296143
1,7000,2147483648,67108864,2.9493095874786377
1,7000,2147483648,134217728,2.906104564666748
1,7000,2147483648,268435456,2.861590623855591
1,7000,2147483648,536870912,2.893827438354492
1,7000,2147483648,1073741824,3.3436570167541504
