iomode,bandwidth,total_size,block_size,latency
1,1000,8589934592,131072,161.77935528755188
1,1000,8589934592,262144,122.75187730789185
1,1000,8589934592,524288,102.3038239479065
1,1000,8589934592,1048576,92.42111992835999
1,1000,8589934592,2097152,88.28221249580383
1,1000,8589934592,4194304,79.53178834915161
1,1000,8589934592,8388608,75.57661128044128
1,1000,8589934592,16777216,73.7510359287262
1,1000,8589934592,33554432,73.93041110038757
1,1000,8589934592,67108864,73.37250232696533
1,1000,8589934592,134217728,73.03910613059998
1,1000,8589934592,268435456,72.73472809791565
1,1000,8589934592,536870912,72.5073504447937
1,1000,8589934592,1073741824,72.30647253990173
