iomode,bandwidth,total_size,block_size,latency
1,1000,4294967296,131072,137.68996143341064
1,1000,4294967296,262144,75.25739884376526
1,1000,4294967296,524288,74.98227763175964
1,1000,4294967296,1048576,45.30961346626282
1,1000,4294967296,2097152,50.809020042419434
1,1000,4294967296,4194304,48.14985418319702
1,1000,4294967296,8388608,46.457215547561646
1,1000,4294967296,16777216,47.44957780838013
1,1000,4294967296,33554432,49.12096357345581
1,1000,4294967296,67108864,46.27954339981079
1,1000,4294967296,134217728,36.517587423324585
1,1000,4294967296,268435456,36.37782526016235
1,1000,4294967296,536870912,36.228119134902954
1,1000,4294967296,1073741824,36.137617111206055
