iomode,bandwidth,total_size,block_size,latency
1,8000,8589934592,131072,158.3480281829834
1,8000,8589934592,262144,54.5778067111969
1,8000,8589934592,524288,35.462199687957764
1,8000,8589934592,1048576,23.87794542312622
1,8000,8589934592,2097152,20.002779960632324
1,8000,8589934592,4194304,14.978039979934692
1,8000,8589934592,8388608,12.050826787948608
1,8000,8589934592,16777216,10.70805287361145
1,8000,8589934592,33554432,11.314068078994751
1,8000,8589934592,67108864,11.609605550765991
1,8000,8589934592,134217728,10.803874254226685
1,8000,8589934592,268435456,12.017082214355469
1,8000,8589934592,536870912,13.123942136764526
1,8000,8589934592,1073741824,12.809948921203613
