iomode,bandwidth,total_size,block_size,latency
1,8000,4294967296,131072,69.02174305915833
1,8000,4294967296,262144,37.14544653892517
1,8000,4294967296,524288,13.698347568511963
1,8000,4294967296,1048576,11.246388673782349
1,8000,4294967296,2097152,10.611511468887329
1,8000,4294967296,4194304,8.028108596801758
1,8000,4294967296,8388608,6.862890005111694
1,8000,4294967296,16777216,5.3535308837890625
1,8000,4294967296,33554432,5.6814703941345215
1,8000,4294967296,67108864,5.510229825973511
1,8000,4294967296,134217728,5.412478685379028
1,8000,4294967296,268435456,5.469621419906616
1,8000,4294967296,536870912,5.586819648742676
1,8000,4294967296,1073741824,5.563493728637695
