iomode,bandwidth,total_size,block_size,latency
1,5000,8589934592,131072,138.2950336933136
1,5000,8589934592,262144,79.930006980896
1,5000,8589934592,524288,38.50231647491455
1,5000,8589934592,1048576,31.31334352493286
1,5000,8589934592,2097152,32.68495154380798
1,5000,8589934592,4194304,22.865932941436768
1,5000,8589934592,8388608,20.63721489906311
1,5000,8589934592,16777216,16.700788736343384
1,5000,8589934592,33554432,17.51425051689148
1,5000,8589934592,67108864,17.607337713241577
1,5000,8589934592,134217728,17.059391021728516
1,5000,8589934592,268435456,16.94761824607849
1,5000,8589934592,536870912,17.37953805923462
1,5000,8589934592,1073741824,17.939043045043945
