iomode,bandwidth,total_size,block_size,latency
1,10000,4294967296,131072,46.55138373374939
1,10000,4294967296,262144,26.14150309562683
1,10000,4294967296,524288,18.527475833892822
1,10000,4294967296,1048576,14.514649391174316
1,10000,4294967296,2097152,11.304506540298462
1,10000,4294967296,4194304,10.021616220474243
1,10000,4294967296,8388608,7.129387855529785
1,10000,4294967296,16777216,5.4723429679870605
1,10000,4294967296,33554432,5.72562050819397
1,10000,4294967296,67108864,5.68963098526001
1,10000,4294967296,134217728,5.0062525272369385
1,10000,4294967296,268435456,5.375127553939819
1,10000,4294967296,536870912,5.039651155471802
1,10000,4294967296,1073741824,4.824276447296143
