iomode,bandwidth,total_size,block_size,latency
1,4000,2147483648,131072,21.701345920562744
1,4000,2147483648,262144,12.657025575637817
1,4000,2147483648,524288,9.285519361495972
1,4000,2147483648,1048576,8.102005004882812
1,4000,2147483648,2097152,7.616044521331787
1,4000,2147483648,4194304,6.169011354446411
1,4000,2147483648,8388608,5.3483641147613525
1,4000,2147483648,16777216,4.925507307052612
1,4000,2147483648,33554432,4.922384977340698
1,4000,2147483648,67108864,4.7659406661987305
1,4000,2147483648,134217728,4.694133996963501
1,4000,2147483648,268435456,4.708361625671387
1,4000,2147483648,536870912,6.014212369918823
1,4000,2147483648,1073741824,5.749231338500977
