iomode,bandwidth,total_size,block_size,latency
1,3000,8589934592,131072,166.84737610816956
1,3000,8589934592,262144,92.14952540397644
1,3000,8589934592,524288,52.60683298110962
1,3000,8589934592,1048576,45.35266733169556
1,3000,8589934592,2097152,46.41386127471924
1,3000,8589934592,4194304,35.33828616142273
1,3000,8589934592,8388608,29.984700679779053
1,3000,8589934592,16777216,25.352213144302368
1,3000,8589934592,33554432,25.402134656906128
1,3000,8589934592,67108864,30.78445291519165
1,3000,8589934592,134217728,30.73200249671936
1,3000,8589934592,268435456,28.01848340034485
1,3000,8589934592,536870912,24.43787169456482
1,3000,8589934592,1073741824,24.363781690597534
