iomode,bandwidth,total_size,block_size,latency
0,10000,2147483648,131072,0.6708908081054688
0,10000,2147483648,262144,0.543776273727417
0,10000,2147483648,524288,0.4657251834869385
0,10000,2147483648,1048576,0.43880319595336914
0,10000,2147483648,2097152,0.5488083362579346
0,10000,2147483648,4194304,1.2908434867858887
0,10000,2147483648,8388608,3.5246694087982178
0,10000,2147483648,16777216,5.854552507400513
0,10000,2147483648,33554432,5.96637225151062
0,10000,2147483648,67108864,5.8003809452056885
0,10000,2147483648,134217728,5.7219038009643555
0,10000,2147483648,268435456,5.780586004257202
0,10000,2147483648,536870912,5.723360776901245
0,10000,2147483648,1073741824,5.716928482055664
