iomode,bandwidth,total_size,block_size,latency
1,6000,2147483648,131072,19.512797832489014
1,6000,2147483648,262144,15.38336730003357
1,6000,2147483648,524288,8.41543459892273
1,6000,2147483648,1048576,9.776515483856201
1,6000,2147483648,2097152,6.273839712142944
1,6000,2147483648,4194304,5.661703586578369
1,6000,2147483648,8388608,7.02402925491333
1,6000,2147483648,16777216,3.5533621311187744
1,6000,2147483648,33554432,4.080303907394409
1,6000,2147483648,67108864,5.734819412231445
1,6000,2147483648,134217728,3.8703932762145996
1,6000,2147483648,268435456,5.36484432220459
1,6000,2147483648,536870912,3.6773934364318848
1,6000,2147483648,1073741824,5.313399314880371
