iomode,bandwidth,total_size,block_size,latency
0,10000,8589934592,131072,2.763035774230957
0,10000,8589934592,262144,2.0913360118865967
0,10000,8589934592,524288,1.7596113681793213
0,10000,8589934592,1048576,1.636960744857788
0,10000,8589934592,2097152,1.9837157726287842
0,10000,8589934592,4194304,3.6209335327148438
0,10000,8589934592,8388608,8.938015699386597
0,10000,8589934592,16777216,23.126097440719604
0,10000,8589934592,33554432,22.875406503677368
0,10000,8589934592,67108864,22.64795446395874
0,10000,8589934592,134217728,24.10269260406494
0,10000,8589934592,268435456,22.896851062774658
0,10000,8589934592,536870912,22.658810138702393
0,10000,8589934592,1073741824,22.98438310623169
