iomode,bandwidth,total_size,block_size,latency
1,7000,4294967296,131072,57.70460796356201
1,7000,4294967296,262144,27.488856077194214
1,7000,4294967296,524288,17.833887577056885
1,7000,4294967296,1048576,11.496526956558228
1,7000,4294967296,2097152,12.860052108764648
1,7000,4294967296,4194304,8.737195014953613
1,7000,4294967296,8388608,7.934292316436768
1,7000,4294967296,16777216,6.99086856842041
1,7000,4294967296,33554432,6.21362566947937
1,7000,4294967296,67108864,6.526462078094482
1,7000,4294967296,134217728,5.980704307556152
1,7000,4294967296,268435456,5.81358003616333
1,7000,4294967296,536870912,6.354391098022461
1,7000,4294967296,1073741824,6.125317811965942
