threadpool_size,block_size,batch_completion_time
1,1,1.2005589458819166
1,180,0.7315167959998636
1,140,0.7309845798155841
2,40,0.7636098304959329
1,200,0.7398306389816669
8,280,0.7473384045753159
8,60,0.7384974818269745
4,140,0.7220730467002933
1,220,0.7594954527635625
4,100,0.7444543456011277
8,220,0.7566391465498163
